Location,Count Date,Day,24 Hr. Total Vol.
LAKE HUGHES ROAD E/O CASTAIC ROAD,06/06/2007 12:00:00 AM,Wed,9155
LAKE HUGHES ROAD E/O CASTAIC ROAD,06/05/2007 12:00:00 AM,Tue,8252
LAKE HUGHES ROAD E/O CASTAIC ROAD,05/07/2007 12:00:00 AM,Mon,7550
LAKE HUGHES ROAD E/O CASTAIC ROAD,05/06/2007 12:00:00 AM,Sun,8594
LAKE HUGHES ROAD E/O CASTAIC ROAD,05/05/2007 12:00:00 AM,Sat,7462
LAKE HUGHES ROAD E/O CASTAIC ROAD,05/04/2007 12:00:00 AM,Fri,8349
LAKE HUGHES ROAD E/O CASTAIC ROAD,05/03/2007 12:00:00 AM,Thur,7452
LAKE HUGHES ROAD E/O CASTAIC ROAD,05/02/2007 12:00:00 AM,Wed,7709
LAKE HUGHES ROAD E/O CASTAIC ROAD,01/08/2007 12:00:00 AM,Mon,6455
118TH STREET E/O COMPTON AVENUE (N),04/03/2015 12:00:00 AM,Fri,1946
LAKE HUGHES ROAD E/O CASTAIC ROAD,01/07/2007 12:00:00 AM,Sun,5968
LAKE HUGHES ROAD E/O CASTAIC ROAD,01/06/2007 12:00:00 AM,Sat,5930
LAKE HUGHES ROAD E/O CASTAIC ROAD,01/05/2007 12:00:00 AM,Fri,6130
LAKE HUGHES ROAD E/O CASTAIC ROAD,01/04/2007 12:00:00 AM,Thur,6254
LAKE HUGHES ROAD E/O CASTAIC ROAD,01/03/2007 12:00:00 AM,Wed,6127
LAKE HUGHES ROAD E/O RIDGE ROUTE ROAD,07/26/2010 12:00:00 AM,Mon,2298
LAUREL AVENUE N/O FOXLEY DRIVE,09/28/2008 12:00:00 AM,Sun,3865
LAUREL AVENUE N/O FOXLEY DRIVE,09/27/2008 12:00:00 AM,Sat,4748
LAUREL AVENUE N/O FOXLEY DRIVE,09/26/2008 12:00:00 AM,Fri,6121
LAUREL AVENUE N/O FOXLEY DRIVE,09/25/2008 12:00:00 AM,Thur,5610
LAUREL AVENUE N/O FOXLEY DRIVE,09/24/2008 12:00:00 AM,Wed,5638
LAUREL AVENUE N/O FOXLEY DRIVE,09/23/2008 12:00:00 AM,Tue,5306
LAUREL AVENUE N/O MEYER ROAD,03/05/2007 12:00:00 AM,Mon,2932
LAUREL AVENUE N/O MULBERRY DRIVE,07/26/2008 12:00:00 AM,Sat,3817
LAUREL AVENUE N/O MULBERRY DRIVE,07/25/2008 12:00:00 AM,Fri,4630
LAUREL AVENUE N/O MULBERRY DRIVE,07/24/2008 12:00:00 AM,Thur,4468
LAUREL AVENUE N/O VIRGINIA AVENUE,03/05/2007 12:00:00 AM,Mon,3045
DUARTE ROAD E/O LONGMONT AVENUE,04/03/2015 12:00:00 AM,Fri,9718
LAUREL AVENUE S/O LANNING DRIVE,07/26/2008 12:00:00 AM,Sat,3783
LAUREL AVENUE S/O LANNING DRIVE,07/25/2008 12:00:00 AM,Fri,4639
LAUREL AVENUE S/O LANNING DRIVE,07/24/2008 12:00:00 AM,Thur,4470
LAWNWOOD STREET W/O GALECREST AVENUE,12/15/2013 12:00:00 AM,Sun,1104
LAWNWOOD STREET W/O GALECREST AVENUE,12/14/2013 12:00:00 AM,Sat,1344
LAWNWOOD STREET W/O GALECREST AVENUE,12/13/2013 12:00:00 AM,Fri,1589
LAWNWOOD STREET W/O GALECREST AVENUE,12/12/2013 12:00:00 AM,Thur,1529
LOMA ALTA DRIVE W/O ALLEN AVENUE,11/13/2008 12:00:00 AM,Thur,589
LOMA ALTA DRIVE W/O CHANEY TRAIL,03/24/2010 12:00:00 AM,Wed,1907
LOMA ALTA DRIVE W/O CHANEY TRAIL,03/23/2010 12:00:00 AM,Tue,1911
LOMA ALTA DRIVE W/O CHANEY TRAIL,08/23/2009 12:00:00 AM,Sun,1550
LOMA ALTA DRIVE W/O CHANEY TRAIL,08/22/2009 12:00:00 AM,Sat,1986
LOMA ALTA DRIVE W/O CHANEY TRAIL,08/21/2009 12:00:00 AM,Fri,1948
LOMA ALTA DRIVE W/O CHANEY TRAIL,08/20/2009 12:00:00 AM,Thur,1931
LOMA ALTA DRIVE W/O FAIR OAKS AVENUE,10/20/2008 12:00:00 AM,Mon,1770
LOMA ALTA DRIVE W/O FAIR OAKS AVENUE,10/19/2008 12:00:00 AM,Sun,1637
LOMA ALTA DRIVE W/O FAIR OAKS AVENUE,10/18/2008 12:00:00 AM,Sat,1949
DUARTE ROAD E/O MUSCATEL AVENUE (E),04/03/2015 12:00:00 AM,Fri,10908
LOMA ALTA DRIVE W/O FAIR OAKS AVENUE,10/17/2008 12:00:00 AM,Fri,1891
LOMA ALTA DRIVE W/O FAIR OAKS AVENUE,10/16/2008 12:00:00 AM,Thur,1845
LOMA ALTA DRIVE W/O FAIR OAKS AVENUE,10/15/2008 12:00:00 AM,Wed,1756
LOMA ALTA DRIVE W/O FAIR OAKS AVENUE,10/14/2008 12:00:00 AM,Tue,1807
LOMA ALTA DRIVE W/O FAIR OAKS AVENUE,08/29/2007 12:00:00 AM,Wed,1929
LOMA ALTA DRIVE W/O FAIR OAKS AVENUE,08/28/2007 12:00:00 AM,Tue,1966
LOMA ALTA DRIVE W/O LAKE AVENUE,10/13/2008 12:00:00 AM,Mon,1649
LOMA ALTA DRIVE W/O LAKE AVENUE,10/12/2008 12:00:00 AM,Sun,1730
LOMA ALTA DRIVE W/O LAKE AVENUE,10/11/2008 12:00:00 AM,Sat,1949
LOMA ALTA DRIVE W/O LAKE AVENUE,10/10/2008 12:00:00 AM,Fri,1851
LOMA ALTA DRIVE W/O LAKE AVENUE,10/09/2008 12:00:00 AM,Thur,1758
LOMA ALTA DRIVE W/O LAKE AVENUE,10/08/2008 12:00:00 AM,Wed,1773
LOMA ALTA DRIVE W/O LAKE AVENUE,10/07/2008 12:00:00 AM,Tue,1812
LOMA ALTA DRIVE W/O MARENGO AVENUE,01/06/2010 12:00:00 AM,Wed,1988
LOMA ALTA DRIVE W/O PINECREST DRIVE,09/25/2013 12:00:00 AM,Wed,764
LOMA ALTA DRIVE W/O THURIN AVENUE,03/24/2010 12:00:00 AM,Wed,2188
LA MIRADA BOULEVARD S/O ROSECRANS AVENUE,08/20/2011 12:00:00 AM,Sat,19509
DUARTE ROAD E/O ROSEMEAD BOULEVARD,04/03/2015 12:00:00 AM,Fri,17079
LA MIRADA BOULEVARD S/O ROSECRANS AVENUE,08/19/2011 12:00:00 AM,Fri,23877
LA MIRADA BOULEVARD S/O ROSECRANS AVENUE,08/18/2011 12:00:00 AM,Thur,21864
LA MIRADA BOULEVARD S/O ROSECRANS AVENUE,08/17/2011 12:00:00 AM,Wed,21212
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,08/08/2011 12:00:00 AM,Mon,23688
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,08/07/2011 12:00:00 AM,Sun,22779
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,08/06/2011 12:00:00 AM,Sat,25872
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,08/05/2011 12:00:00 AM,Fri,31559
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,08/04/2011 12:00:00 AM,Thur,30324
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,07/12/2011 12:00:00 AM,Tue,26872
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,06/17/2009 12:00:00 AM,Wed,32477
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,06/16/2009 12:00:00 AM,Tue,32368
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,06/15/2009 12:00:00 AM,Mon,30922
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,06/14/2009 12:00:00 AM,Sun,22800
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,06/13/2009 12:00:00 AM,Sat,27650
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,06/12/2009 12:00:00 AM,Fri,33330
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,06/11/2009 12:00:00 AM,Thur,31341
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,06/10/2009 12:00:00 AM,Wed,30358
LA MIRADA BOULEVARD S/O SANTA GERTRUDES AVENUE,06/09/2009 12:00:00 AM,Tue,29896
LA MIRADA BOULEVARD S/O TACUBA DRIVE,09/26/2011 12:00:00 AM,Mon,26482
LA MIRADA BOULEVARD S/O TACUBA DRIVE,09/25/2011 12:00:00 AM,Sun,18425
LA MIRADA BOULEVARD S/O TACUBA DRIVE,09/24/2011 12:00:00 AM,Sat,23294
LAKE HUGHES ROAD E/O RIDGE ROUTE ROAD,02/20/2007 12:00:00 AM,Tue,1743
LAKE HUGHES ROAD E/O THE OLD ROAD,10/10/2007 12:00:00 AM,Wed,12902
LAKE HUGHES ROAD S/O PINE CANYON ROAD,03/07/2007 12:00:00 AM,Wed,662
LAKE HUGHES ROAD S/O PINE CANYON ROAD,03/06/2007 12:00:00 AM,Tue,644
LAKE HUGHES ROAD W/O RIDGE ROUTE ROAD,08/10/2010 12:00:00 AM,Tue,3723
LAKE HUGHES ROAD W/O RIDGE ROUTE ROAD,08/09/2010 12:00:00 AM,Mon,3526
LAKE HUGHES ROAD W/O RIDGE ROUTE ROAD,02/20/2007 12:00:00 AM,Tue,3937
LAKE MANOR DRIVE E/O THOMPSON AVENUE,12/21/2008 12:00:00 AM,Sun,5265
LAKE MANOR DRIVE E/O THOMPSON AVENUE,12/20/2008 12:00:00 AM,Sat,6108
LAKE MANOR DRIVE E/O THOMPSON AVENUE,12/19/2008 12:00:00 AM,Fri,7694
LAKE MANOR DRIVE E/O THOMPSON AVENUE,12/18/2008 12:00:00 AM,Thur,7200
LAKE MANOR DRIVE W/O THOMPSON AVENUE,12/21/2008 12:00:00 AM,Sun,4233
LAKE MANOR DRIVE W/O THOMPSON AVENUE,12/20/2008 12:00:00 AM,Sat,4850
LAKE MANOR DRIVE W/O THOMPSON AVENUE,12/19/2008 12:00:00 AM,Fri,6417
LAKE MANOR DRIVE W/O THOMPSON AVENUE,12/18/2008 12:00:00 AM,Thur,6070
LAKE MANOR DRIVE W/O THOMPSON LANE,11/29/2009 12:00:00 AM,Sun,3604
LAKE MANOR DRIVE W/O THOMPSON LANE,11/28/2009 12:00:00 AM,Sat,4038
LAKE MANOR DRIVE W/O THOMPSON LANE,11/27/2009 12:00:00 AM,Fri,4055
LAKE MANOR DRIVE W/O THOMPSON LANE,11/26/2009 12:00:00 AM,Thur,3998
LAKE MANOR DRIVE W/O THOMPSON LANE,11/25/2009 12:00:00 AM,Wed,5784
MARINE AVENUE E/O HAWTHORNE BOULEVARD,11/03/2011 12:00:00 AM,Thur,20106
MARINE AVENUE E/O INGLEWOOD AVENUE,11/07/2011 12:00:00 AM,Mon,20429
MARINE AVENUE E/O INGLEWOOD AVENUE,11/06/2011 12:00:00 AM,Sun,13407
MARINE AVENUE E/O INGLEWOOD AVENUE,11/05/2011 12:00:00 AM,Sat,17654
MARINE AVENUE E/O INGLEWOOD AVENUE,11/04/2011 12:00:00 AM,Fri,21323
MARINE AVENUE E/O INGLEWOOD AVENUE,11/03/2011 12:00:00 AM,Thur,20911
MARINE AVENUE E/O PRAIRIE AVENUE,11/14/2011 12:00:00 AM,Mon,20235
MARINE AVENUE E/O PRAIRIE AVENUE,11/13/2011 12:00:00 AM,Sun,14247
MARINE AVENUE E/O PRAIRIE AVENUE,11/12/2011 12:00:00 AM,Sat,17038
NEWBURGH STREET W/O CLYDEBANK AVENUE,04/04/2015 12:00:00 AM,Sat,327
MARINE AVENUE E/O PRAIRIE AVENUE,11/11/2011 12:00:00 AM,Fri,19009
MARINE AVENUE E/O PRAIRIE AVENUE,11/10/2011 12:00:00 AM,Thur,19575
MARINE AVENUE W/O CRENSHAW BOULEVARD,11/14/2011 12:00:00 AM,Mon,17523
MARINE AVENUE W/O CRENSHAW BOULEVARD,11/13/2011 12:00:00 AM,Sun,11715
MARINE AVENUE W/O CRENSHAW BOULEVARD,11/12/2011 12:00:00 AM,Sat,14846
MARINE AVENUE W/O CRENSHAW BOULEVARD,11/11/2011 12:00:00 AM,Fri,16785
MEYLER STREET N/O 2ND STREET,03/01/2008 12:00:00 AM,Sat,814
MEYLER STREET N/O 2ND STREET,02/29/2008 12:00:00 AM,Fri,864
MEYLER STREET N/O 2ND STREET,02/28/2008 12:00:00 AM,Thur,855
MEYLER STREET N/O 2ND STREET,02/27/2008 12:00:00 AM,Wed,946
MEYLER STREET N/O 2ND STREET,02/26/2008 12:00:00 AM,Tue,828
MEYLER STREET N/O 6TH STREET,07/24/2007 12:00:00 AM,Tue,692
MEYLER STREET S/O 223RD STREET,04/19/2011 12:00:00 AM,Tue,2693
MEYLER STREET S/O 225TH STREET,10/09/2012 12:00:00 AM,Tue,2803
MEYLER STREET S/O 225TH STREET,02/23/2010 12:00:00 AM,Tue,2722
MEYLER STREET S/O 2ND STREET,03/03/2008 12:00:00 AM,Mon,459
MEYLER STREET S/O 2ND STREET,03/02/2008 12:00:00 AM,Sun,431
117TH STREET W/O HOLMES AVENUE,04/04/2015 12:00:00 AM,Sat,339
MEYLER STREET S/O 2ND STREET,02/28/2008 12:00:00 AM,Thur,521
MEYLER STREET S/O 2ND STREET,02/27/2008 12:00:00 AM,Wed,586
MEYLER STREET S/O 2ND STREET,02/26/2008 12:00:00 AM,Tue,506
MEYLER STREET S/O 6TH STREET,07/24/2007 12:00:00 AM,Tue,580
MICHIGAN AVENUE E/O ALMA AVENUE,08/08/2010 12:00:00 AM,Sun,1474
MICHIGAN AVENUE E/O ALMA AVENUE,08/07/2010 12:00:00 AM,Sat,1730
MICHIGAN AVENUE E/O ALMA AVENUE,08/06/2010 12:00:00 AM,Fri,1725
MICHIGAN AVENUE E/O ALMA AVENUE,08/05/2010 12:00:00 AM,Thur,1550
MICHIGAN AVENUE E/O EASTERN AVENUE,08/14/2011 12:00:00 AM,Sun,204
MICHIGAN AVENUE E/O EASTERN AVENUE,08/13/2011 12:00:00 AM,Sat,244
MICHIGAN AVENUE E/O EASTERN AVENUE,08/12/2011 12:00:00 AM,Fri,303
MICHIGAN AVENUE E/O EASTERN AVENUE,08/11/2011 12:00:00 AM,Thur,299
MICHIGAN AVENUE S/O LEXINGTON AVENUE,08/20/2008 12:00:00 AM,Wed,437
MICHIGAN AVENUE S/O LEXINGTON AVENUE,08/19/2008 12:00:00 AM,Tue,380
MOUNT BALDY ROAD E/O VIA PADOVA,02/21/2010 12:00:00 AM,Sun,1023
MOUNT BALDY ROAD E/O VIA PADOVA,02/20/2010 12:00:00 AM,Sat,965
MOUNT BALDY ROAD E/O VIA PADOVA,02/19/2010 12:00:00 AM,Fri,928
HOLMES AVENUE S/O 117TH STREET,04/04/2015 12:00:00 AM,Sat,381
MOUNT BALDY ROAD E/O VIA PADOVA,02/18/2010 12:00:00 AM,Thur,913
MOUNT BALDY ROAD E/O VIA PADOVA,02/17/2010 12:00:00 AM,Wed,972
MOUNT BALDY ROAD S/O GLENDORA RIDGE ROAD,05/18/2010 12:00:00 AM,Tue,1223
MOUNT BALDY ROAD S/O GLENDORA RIDGE ROAD,05/17/2010 12:00:00 AM,Mon,1149
MAIN STREET S/O EL SEGUNDO BOULEVARD,08/28/2010 12:00:00 AM,Sat,5957
MAIN STREET S/O EL SEGUNDO BOULEVARD,08/27/2010 12:00:00 AM,Fri,8741
MAIN STREET S/O EL SEGUNDO BOULEVARD,08/26/2010 12:00:00 AM,Thur,7949
MAIN STREET S/O LENNON STREET,03/13/2012 12:00:00 AM,Tue,8562
MAIN STREET S/O REDONDO BEACH BOULEVARD,08/29/2010 12:00:00 AM,Sun,4226
MAIN STREET S/O REDONDO BEACH BOULEVARD,08/28/2010 12:00:00 AM,Sat,6123
MAIN STREET S/O REDONDO BEACH BOULEVARD,08/27/2010 12:00:00 AM,Fri,11797
MAIN STREET S/O REDONDO BEACH BOULEVARD,08/26/2010 12:00:00 AM,Thur,11525
MAIN STREET S/O ROSECRANS AVENUE,08/29/2010 12:00:00 AM,Sun,3897
MAIN STREET S/O ROSECRANS AVENUE,08/28/2010 12:00:00 AM,Sat,5257
MAIN STREET S/O ROSECRANS AVENUE,08/27/2010 12:00:00 AM,Fri,9908
MAIN STREET S/O ROSECRANS AVENUE,08/26/2010 12:00:00 AM,Thur,9160
MARINE AVENUE W/O CRENSHAW BOULEVARD,11/10/2011 12:00:00 AM,Thur,17179
MARINE AVENUE W/O HAWTHORNE BOULEVARD,11/03/2011 12:00:00 AM,Thur,20238
MARINE AVENUE W/O INGLEWOOD AVENUE,11/07/2011 12:00:00 AM,Mon,24243
MARINE AVENUE W/O INGLEWOOD AVENUE,11/06/2011 12:00:00 AM,Sun,12660
MARINE AVENUE W/O INGLEWOOD AVENUE,11/05/2011 12:00:00 AM,Sat,17160
MARINE AVENUE W/O INGLEWOOD AVENUE,11/04/2011 12:00:00 AM,Fri,24638
MARINE AVENUE W/O INGLEWOOD AVENUE,11/03/2011 12:00:00 AM,Thur,25068
MARINE AVENUE W/O LEMOLI AVENUE,03/03/2013 12:00:00 AM,Sun,13235
MARINE AVENUE W/O LEMOLI AVENUE,03/02/2013 12:00:00 AM,Sat,16432
MARINE AVENUE W/O LEMOLI AVENUE,03/01/2013 12:00:00 AM,Fri,20602
MARINE AVENUE W/O LEMOLI AVENUE,02/28/2013 12:00:00 AM,Thur,19537
MARINE AVENUE W/O PRAIRIE AVENUE,11/14/2011 12:00:00 AM,Mon,20029
MARINE AVENUE W/O PRAIRIE AVENUE,11/13/2011 12:00:00 AM,Sun,13792
MARINE AVENUE W/O PRAIRIE AVENUE,11/12/2011 12:00:00 AM,Sat,16722
MARINE AVENUE W/O PRAIRIE AVENUE,11/11/2011 12:00:00 AM,Fri,18745
MARINE AVENUE W/O PRAIRIE AVENUE,11/10/2011 12:00:00 AM,Thur,19384
MARIPOSA STREET E/O CATHERINE ROAD,02/24/2013 12:00:00 AM,Sun,2055
MARIPOSA STREET E/O CATHERINE ROAD,02/23/2013 12:00:00 AM,Sat,2788
118TH STREET E/O COMPTON AVENUE (N),04/04/2015 12:00:00 AM,Sat,1481
MARIPOSA STREET E/O CATHERINE ROAD,02/22/2013 12:00:00 AM,Fri,3085
MARIPOSA STREET E/O CATHERINE ROAD,02/21/2013 12:00:00 AM,Thur,3073
MARIPOSA STREET E/O GLENROSE AVENUE,07/13/2008 12:00:00 AM,Sun,655
MARIPOSA STREET E/O GLENROSE AVENUE,07/12/2008 12:00:00 AM,Sat,793
MARIPOSA STREET E/O GLENROSE AVENUE,07/11/2008 12:00:00 AM,Fri,740
MARIPOSA STREET E/O GLENROSE AVENUE,07/10/2008 12:00:00 AM,Thur,757
MICHIGAN AVENUE S/O NEW YORK DRIVE,08/20/2008 12:00:00 AM,Wed,305
MICHIGAN AVENUE S/O NEW YORK DRIVE,08/19/2008 12:00:00 AM,Tue,302
MICHIGAN AVENUE S/O WOODBURY ROAD,08/20/2008 12:00:00 AM,Wed,369
MICHIGAN AVENUE S/O WOODBURY ROAD,08/19/2008 12:00:00 AM,Tue,351
MICHIGAN AVENUE W/O EASTERN AVENUE,08/14/2011 12:00:00 AM,Sun,1195
MICHIGAN AVENUE W/O EASTERN AVENUE,08/13/2011 12:00:00 AM,Sat,1435
MICHIGAN AVENUE W/O EASTERN AVENUE,08/12/2011 12:00:00 AM,Fri,1565
MICHIGAN AVENUE W/O EASTERN AVENUE,08/11/2011 12:00:00 AM,Thur,1504
MICHILLINDA AVENUE N/O CALIFORNIA BOULEVARD,06/09/2010 12:00:00 AM,Wed,19433
MICHILLINDA AVENUE N/O CALIFORNIA BOULEVARD,07/07/2008 12:00:00 AM,Mon,14864
MICHILLINDA AVENUE N/O CALIFORNIA BOULEVARD,07/06/2008 12:00:00 AM,Sun,10414
MICHILLINDA AVENUE N/O CALIFORNIA BOULEVARD,07/05/2008 12:00:00 AM,Sat,10845
MICHILLINDA AVENUE N/O CALIFORNIA BOULEVARD,07/04/2008 12:00:00 AM,Fri,10207
MICHILLINDA AVENUE N/O CALIFORNIA BOULEVARD,07/03/2008 12:00:00 AM,Thur,14355
MICHILLINDA AVENUE N/O CALIFORNIA BOULEVARD,06/25/2008 12:00:00 AM,Wed,15375
MICHILLINDA AVENUE N/O CALIFORNIA BOULEVARD,06/24/2008 12:00:00 AM,Tue,15419
MICHILLINDA AVENUE N/O MOUNTAIN VIEW AVENUE,06/09/2010 12:00:00 AM,Wed,20858
MICHILLINDA AVENUE N/O MOUNTAIN VIEW AVENUE,07/13/2008 12:00:00 AM,Sun,12237
MICHILLINDA AVENUE N/O MOUNTAIN VIEW AVENUE,07/12/2008 12:00:00 AM,Sat,14632
MICHILLINDA AVENUE N/O MOUNTAIN VIEW AVENUE,07/11/2008 12:00:00 AM,Fri,17499
MICHILLINDA AVENUE N/O MOUNTAIN VIEW AVENUE,07/10/2008 12:00:00 AM,Thur,17350
MICHILLINDA AVENUE N/O MOUNTAIN VIEW AVENUE,07/09/2008 12:00:00 AM,Wed,17229
MICHILLINDA AVENUE N/O MOUNTAIN VIEW AVENUE,07/08/2008 12:00:00 AM,Tue,16927
MOUNT EMMA ROAD E/O ANGELES FOREST HIGHWAY,04/28/2009 12:00:00 AM,Tue,858
MOUNT EMMA ROAD E/O ANGELES FOREST HIGHWAY,04/27/2009 12:00:00 AM,Mon,889
MOUNT EMMA ROAD E/O ANGELES FOREST HIGHWAY,04/26/2009 12:00:00 AM,Sun,364
MOUNT EMMA ROAD E/O ANGELES FOREST HIGHWAY,04/25/2009 12:00:00 AM,Sat,386
BRIGGS AVENUE N/O PROSPECT AVENUE,04/04/2015 12:00:00 AM,Sat,1502
MOUNT EMMA ROAD E/O ANGELES FOREST HIGHWAY,04/24/2009 12:00:00 AM,Fri,911
MOUNT EMMA ROAD E/O ANGELES FOREST HIGHWAY,04/23/2009 12:00:00 AM,Thur,923
MOUNT EMMA ROAD E/O ANGELES FOREST HIGHWAY,04/22/2009 12:00:00 AM,Wed,947
MOUNT EMMA ROAD E/O CHESEBORO ROAD,05/05/2010 12:00:00 AM,Wed,1266
MOUNT EMMA ROAD E/O CHESEBORO ROAD,05/04/2010 12:00:00 AM,Tue,1313
MOUNT EMMA ROAD E/O CHESEBORO ROAD,05/03/2010 12:00:00 AM,Mon,1286
MOUNT EMMA ROAD W/O CHESEBORO ROAD,05/05/2010 12:00:00 AM,Wed,324
MOUNT EMMA ROAD W/O CHESEBORO ROAD,05/04/2010 12:00:00 AM,Tue,312
MAKEE AVENUE N/O 58TH DRIVE,10/21/2009 12:00:00 AM,Wed,913
MAKEE AVENUE N/O 60TH STREET,10/21/2009 12:00:00 AM,Wed,1382
MAKEE AVENUE N/O 62ND STREET,10/27/2009 12:00:00 AM,Tue,922
MAKEE AVENUE N/O GAGE AVENUE,10/27/2009 12:00:00 AM,Tue,1001
MAKEE AVENUE N/O GAGE AVENUE,10/21/2009 12:00:00 AM,Wed,1024
MALIBU CANYON ROAD N/O POTTER DRIVE,11/07/2012 12:00:00 AM,Wed,19747
MALIBU CANYON ROAD N/O POTTER DRIVE,11/06/2012 12:00:00 AM,Tue,20520
MALIBU CANYON ROAD N/O POTTER DRIVE,11/05/2012 12:00:00 AM,Mon,20062
MALIBU CANYON ROAD N/O POTTER DRIVE,12/10/2008 12:00:00 AM,Wed,20642
MALIBU CANYON ROAD S/O PIUMA ROAD,11/07/2012 12:00:00 AM,Wed,19325
MALIBU CANYON ROAD S/O PIUMA ROAD,11/06/2012 12:00:00 AM,Tue,19473
MALIBU CANYON ROAD S/O PIUMA ROAD,11/05/2012 12:00:00 AM,Mon,19399
MALIBU CANYON ROAD S/O PIUMA ROAD,02/01/2010 12:00:00 AM,Mon,18864
MALIBU CANYON ROAD S/O PIUMA ROAD,01/31/2010 12:00:00 AM,Sun,13159
MALIBU CANYON ROAD S/O PIUMA ROAD,01/30/2010 12:00:00 AM,Sat,14170
MALIBU CANYON ROAD S/O PIUMA ROAD,01/29/2010 12:00:00 AM,Fri,20731
MALIBU CANYON ROAD S/O PIUMA ROAD,01/28/2010 12:00:00 AM,Thur,20476
MALIBU CANYON ROAD S/O PIUMA ROAD,09/28/2009 12:00:00 AM,Mon,19111
MALIBU CANYON ROAD S/O PIUMA ROAD,09/27/2009 12:00:00 AM,Sun,16936
MARIPOSA STREET E/O GLENROSE AVENUE,07/09/2008 12:00:00 AM,Wed,778
MARIPOSA STREET E/O GLENROSE AVENUE,07/08/2008 12:00:00 AM,Tue,721
MARIPOSA STREET E/O MADISON AVENUE,03/17/2010 12:00:00 AM,Wed,3469
MARIPOSA STREET E/O MAIDEN LANE,06/23/2013 12:00:00 AM,Sun,192
MARIPOSA STREET E/O MAIDEN LANE,06/22/2013 12:00:00 AM,Sat,279
MARIPOSA STREET E/O MAIDEN LANE,06/21/2013 12:00:00 AM,Fri,275
MARIPOSA STREET E/O MAIDEN LANE,06/20/2013 12:00:00 AM,Thur,306
BRIGGS AVENUE S/O PROSPECT AVENUE,04/04/2015 12:00:00 AM,Sat,1554
MARIPOSA STREET E/O MAIDEN LANE,06/19/2013 12:00:00 AM,Wed,333
MARIPOSA STREET E/O MARENGO AVENUE,02/05/2013 12:00:00 AM,Tue,2942
MARIPOSA STREET W/O RAYMOND AVENUE,03/17/2010 12:00:00 AM,Wed,2333
MARIPOSA STREET W/O SANTA ANITA AVENUE,03/17/2010 12:00:00 AM,Wed,2896
MARIPOSA STREET W/O SCRIPPS LANE,02/10/2014 12:00:00 AM,Mon,2586
MARKRIDGE ROAD E/O CLOUDCREST ROAD,06/11/2008 12:00:00 AM,Wed,727
MARKRIDGE ROAD E/O QUAIL CANYON ROAD,06/11/2008 12:00:00 AM,Wed,1196
MARKRIDGE ROAD E/O RAMSDELL AVENUE,06/08/2008 12:00:00 AM,Sun,530
MARKRIDGE ROAD E/O RAMSDELL AVENUE,06/07/2008 12:00:00 AM,Sat,625
MARKRIDGE ROAD E/O RAMSDELL AVENUE,06/06/2008 12:00:00 AM,Fri,684
MARKRIDGE ROAD E/O RAMSDELL AVENUE,06/05/2008 12:00:00 AM,Thur,630
MARKRIDGE ROAD W/O CLOUDCREST ROAD,06/11/2008 12:00:00 AM,Wed,689
MARKRIDGE ROAD W/O PINECONE ROAD,06/08/2008 12:00:00 AM,Sun,1007
MARKRIDGE ROAD W/O PINECONE ROAD,06/07/2008 12:00:00 AM,Sat,982
MARKRIDGE ROAD W/O PINECONE ROAD,06/06/2008 12:00:00 AM,Fri,934
MARKRIDGE ROAD W/O PINECONE ROAD,06/05/2008 12:00:00 AM,Thur,704
MARKRIDGE ROAD W/O RAMSDELL AVENUE,06/08/2008 12:00:00 AM,Sun,522
DUARTE ROAD E/O LONGMONT AVENUE,04/04/2015 12:00:00 AM,Sat,8023
MARKRIDGE ROAD W/O RAMSDELL AVENUE,06/07/2008 12:00:00 AM,Sat,657
MARKRIDGE ROAD W/O RAMSDELL AVENUE,06/06/2008 12:00:00 AM,Fri,768
MICHILLINDA AVENUE N/O VOLANTE DRIVE,06/09/2010 12:00:00 AM,Wed,21534
MICHILLINDA AVENUE N/O VOLANTE DRIVE,06/28/2008 12:00:00 AM,Sat,14916
MICHILLINDA AVENUE N/O VOLANTE DRIVE,06/27/2008 12:00:00 AM,Fri,17247
MICHILLINDA AVENUE N/O VOLANTE DRIVE,06/26/2008 12:00:00 AM,Thur,17187
MICHILLINDA AVENUE N/O VOLANTE DRIVE,06/25/2008 12:00:00 AM,Wed,17312
MICHILLINDA AVENUE N/O VOLANTE DRIVE,06/24/2008 12:00:00 AM,Tue,17406
